antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",0.07722007722007722,0.10424710424710425,0.05405405405405406,0.7000000000000001,6.714814814814815,0.046004084614123225,2.9858429858429862
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})",frozenset({'pink regency teacup and saucer'}),0.07722007722007722,0.10810810810810811,0.05405405405405406,0.7000000000000001,6.4750000000000005,0.045705937597829496,2.9729729729729737
frozenset({'regency tea plate pink'}),"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.07722007722007722,0.11196911196911197,0.05405405405405406,0.7000000000000001,6.251724137931035,0.04540779058153576,2.9601029601029607
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",frozenset({'pink regency teacup and saucer'}),0.11196911196911197,0.10810810810810811,0.07722007722007722,0.6896551724137931,6.379310344827586,0.0651153083585516,2.8738738738738743
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'roses regency teacup and saucer'})",0.07335907335907337,0.05405405405405406,0.05019305019305019,0.6842105263157894,12.657894736842103,0.04622769487634352,2.9954954954954944
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'regency tea plate pink', 'roses regency teacup and saucer'})",0.07335907335907337,0.06177606177606178,0.05019305019305019,0.6842105263157894,11.07565789473684,0.04566121554538542,2.97104247104247
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer'})","frozenset({'regency tea plate green', 'roses regency teacup and saucer'})",0.07335907335907337,0.06177606177606178,0.05019305019305019,0.6842105263157894,11.07565789473684,0.04566121554538542,2.97104247104247
"frozenset({'regency milk jug pink', 'regency sugar bowl green'})",frozenset({'regency teapot roses'}),0.07335907335907337,0.0694980694980695,0.05019305019305019,0.6842105263157894,9.845029239766081,0.04509473621442733,2.9465894465894458
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",0.07335907335907337,0.07722007722007722,0.05019305019305019,0.6842105263157894,8.860526315789473,0.04452825688346924,2.9221364221364214
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})",0.07335907335907337,0.07722007722007722,0.05019305019305019,0.6842105263157894,8.860526315789473,0.04452825688346924,2.9221364221364214
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer'})","frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",0.07335907335907337,0.07722007722007722,0.05019305019305019,0.6842105263157894,8.860526315789473,0.04452825688346924,2.9221364221364214
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.07335907335907337,0.07722007722007722,0.05019305019305019,0.6842105263157894,8.860526315789473,0.04452825688346924,2.9221364221364214
"frozenset({'regency milk jug pink', 'regency sugar bowl green'})",frozenset({'regency tea plate green'}),0.07335907335907337,0.08108108108108109,0.05019305019305019,0.6842105263157894,8.438596491228068,0.044245017217990186,2.909909909909909
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.07335907335907337,0.08108108108108109,0.05019305019305019,0.6842105263157894,8.438596491228068,0.044245017217990186,2.909909909909909
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.07335907335907337,0.08108108108108109,0.05019305019305019,0.6842105263157894,8.438596491228068,0.044245017217990186,2.909909909909909
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.07335907335907337,0.0888030888030888,0.05019305019305019,0.6842105263157894,7.704805491990846,0.04367853788703209,2.8854568854568843
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.07335907335907337,0.0888030888030888,0.05019305019305019,0.6842105263157894,7.704805491990846,0.04367853788703209,2.8854568854568843
"frozenset({'regency tea plate roses', 'regency tea plate green'})",frozenset({'regency milk jug pink'}),0.07335907335907337,0.09266409266409266,0.05019305019305019,0.6842105263157894,7.383771929824561,0.043395298221553046,2.8732303732303723
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.07335907335907337,0.09266409266409266,0.05019305019305019,0.6842105263157894,7.383771929824561,0.043395298221553046,2.8732303732303723
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.07335907335907337,0.09266409266409266,0.05019305019305019,0.6842105263157894,7.383771929824561,0.043395298221553046,2.8732303732303723
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",0.07335907335907337,0.10424710424710425,0.05019305019305019,0.6842105263157894,6.56335282651072,0.0425455792251159,2.8365508365508356
"frozenset({'regency tea plate roses', 'regency tea plate green'})",frozenset({'pink regency teacup and saucer'}),0.07335907335907337,0.10810810810810811,0.05019305019305019,0.6842105263157894,6.328947368421051,0.042262339559636854,2.8243243243243237
"frozenset({'regency milk jug pink', 'regency sugar bowl green'})","frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.07335907335907337,0.11196911196911197,0.05019305019305019,0.6842105263157894,6.11070780399274,0.04197909989415781,2.8120978120978113
"frozenset({'regency milk jug pink', 'regency sugar bowl green'})","frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.07335907335907337,0.11969111969111969,0.05019305019305019,0.6842105263157894,5.7164685908319175,0.041412620563199706,2.787644787644787
"frozenset({'regency tea plate roses', 'regency tea plate green'})","frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.07335907335907337,0.11969111969111969,0.05019305019305019,0.6842105263157894,5.7164685908319175,0.041412620563199706,2.787644787644787
"frozenset({'regency milk jug pink', 'regency sugar bowl green'})",frozenset({'green regency teacup and saucer'}),0.07335907335907337,0.13127413127413126,0.05019305019305019,0.6842105263157894,5.212074303405573,0.040562901566762566,2.7509652509652502
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.10810810810810811,0.0888030888030888,0.07335907335907337,0.6785714285714286,7.641304347826087,0.06375873943441511,2.834834834834835
frozenset({'pink regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.10810810810810811,0.0888030888030888,0.07335907335907337,0.6785714285714286,7.641304347826087,0.06375873943441511,2.834834834834835
frozenset({'green regency teacup and saucer'}),"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.13127413127413126,0.11196911196911197,0.0888030888030888,0.6764705882352942,6.04158215010142,0.0741044408998077,2.7448227448227454
frozenset({'green regency teacup and saucer'}),frozenset({'regency cakestand 3 tier'}),0.13127413127413126,0.23938223938223938,0.0888030888030888,0.6764705882352942,2.825901328273245,0.0573783932857292,2.3510003510003514
frozenset({'regency tea plate roses'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate green'})",0.09266409266409266,0.0694980694980695,0.06177606177606178,0.6666666666666667,9.592592592592593,0.05533608622411711,2.7915057915057924
frozenset({'regency sugar bowl green'}),"frozenset({'regency milk jug pink', 'roses regency teacup and saucer'})",0.09266409266409266,0.0694980694980695,0.06177606177606178,0.6666666666666667,9.592592592592593,0.05533608622411711,2.7915057915057924
frozenset({'regency tea plate roses'}),"frozenset({'regency tea plate pink', 'regency tea plate green'})",0.09266409266409266,0.0694980694980695,0.06177606177606178,0.6666666666666667,9.592592592592593,0.05533608622411711,2.7915057915057924
frozenset({'regency milk jug pink'}),"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",0.09266409266409266,0.07722007722007722,0.06177606177606178,0.6666666666666667,8.633333333333335,0.05462053338501215,2.7683397683397692
frozenset({'regency tea plate roses'}),frozenset({'regency sugar bowl green'}),0.09266409266409266,0.09266409266409266,0.06177606177606178,0.6666666666666667,7.1944444444444455,0.053189427706802225,2.7220077220077226
frozenset({'regency sugar bowl green'}),frozenset({'regency tea plate roses'}),0.09266409266409266,0.09266409266409266,0.06177606177606178,0.6666666666666667,7.1944444444444455,0.053189427706802225,2.7220077220077226
frozenset({'regency milk jug pink'}),"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",0.09266409266409266,0.10424710424710425,0.06177606177606178,0.6666666666666667,6.395061728395063,0.052116098448144785,2.6872586872586877
frozenset({'regency milk jug pink'}),frozenset({'pink regency teacup and saucer'}),0.09266409266409266,0.10810810810810811,0.06177606177606178,0.6666666666666667,6.166666666666667,0.051758322028592305,2.6756756756756763
frozenset({'regency tea plate roses'}),"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.09266409266409266,0.11196911196911197,0.06177606177606178,0.6666666666666667,5.954022988505748,0.05140054560903982,2.6640926640926645
frozenset({'regency milk jug pink'}),frozenset({'green regency teacup and saucer'}),0.09266409266409266,0.13127413127413126,0.06177606177606178,0.6666666666666667,5.07843137254902,0.049611663511277417,2.606177606177607
frozenset({'regency tea plate green'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'regency tea plate roses'})",0.08108108108108109,0.05405405405405406,0.05405405405405406,0.6666666666666666,12.333333333333332,0.04967129291453616,2.8378378378378377
frozenset({'regency tea plate green'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate pink', 'roses regency teacup and saucer'})",0.08108108108108109,0.05405405405405406,0.05405405405405406,0.6666666666666666,12.333333333333332,0.04967129291453616,2.8378378378378377
frozenset({'regency tea plate green'}),"frozenset({'regency tea plate roses', 'green regency teacup and saucer'})",0.08108108108108109,0.05791505791505792,0.05405405405405406,0.6666666666666666,11.51111111111111,0.04935823854742774,2.826254826254826
frozenset({'regency tea plate green'}),"frozenset({'regency tea plate roses', 'regency sugar bowl green'})",0.08108108108108109,0.06177606177606178,0.05405405405405406,0.6666666666666666,10.791666666666666,0.04904518418031932,2.8146718146718146
frozenset({'regency tea plate green'}),"frozenset({'regency tea plate pink', 'roses regency teacup and saucer'})",0.08108108108108109,0.06177606177606178,0.05405405405405406,0.6666666666666666,10.791666666666666,0.04904518418031932,2.8146718146718146
frozenset({'regency tea plate green'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",0.08108108108108109,0.07722007722007722,0.05405405405405406,0.6666666666666666,8.633333333333333,0.04779296671188563,2.7683397683397684
frozenset({'regency tea plate green'}),"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})",0.08108108108108109,0.07722007722007722,0.05405405405405406,0.6666666666666666,8.633333333333333,0.04779296671188563,2.7683397683397684
frozenset({'regency tea plate green'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.08108108108108109,0.07722007722007722,0.05405405405405406,0.6666666666666666,8.633333333333333,0.04779296671188563,2.7683397683397684
frozenset({'regency tea plate green'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.08108108108108109,0.0888030888030888,0.05405405405405406,0.6666666666666666,7.507246376811594,0.04685380361056037,2.733590733590733
frozenset({'regency tea plate green'}),"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.08108108108108109,0.0888030888030888,0.05405405405405406,0.6666666666666666,7.507246376811594,0.04685380361056037,2.733590733590733
frozenset({'regency tea plate green'}),"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",0.08108108108108109,0.10424710424710425,0.05405405405405406,0.6666666666666666,6.395061728395062,0.045601586142126685,2.6872586872586868
frozenset({'regency tea plate green'}),frozenset({'pink regency teacup and saucer'}),0.08108108108108109,0.10810810810810811,0.05405405405405406,0.6666666666666666,6.166666666666666,0.045288531775018265,2.6756756756756754
frozenset({'regency tea plate green'}),"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.08108108108108109,0.11969111969111969,0.05405405405405406,0.6666666666666666,5.569892473118279,0.044349368673693004,2.6409266409266405
frozenset({'roses regency teacup and saucer'}),frozenset({'regency cakestand 3 tier'}),0.16988416988416988,0.23938223938223938,0.11196911196911197,0.6590909090909091,2.753299120234604,0.07130185894664659,2.231145431145431
"frozenset({'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer'})",0.11196911196911197,0.10038610038610038,0.07335907335907337,0.6551724137931035,6.526525198938994,0.06211893084479958,2.6088803088803094
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})","frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",0.0888030888030888,0.07722007722007722,0.05791505791505792,0.6521739130434783,8.445652173913043,0.05105767654030202,2.6529922779922783
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.0888030888030888,0.09266409266409266,0.05791505791505792,0.6521739130434783,7.03804347826087,0.049686200265350845,2.6085907335907335
"frozenset({'regency cakestand 3 tier', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.0888030888030888,0.09266409266409266,0.05791505791505792,0.6521739130434783,7.03804347826087,0.049686200265350845,2.6085907335907335
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate green'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate roses'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})","frozenset({'regency teapot roses', 'green regency teacup and saucer'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency tea plate roses', 'roses regency teacup and saucer'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency teapot roses'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'green regency teacup and saucer', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'regency tea plate pink', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05405405405405406,0.05019305019305019,0.65,12.025,0.04601899196493791,2.702702702702703
frozenset({'regency tea plate pink'}),"frozenset({'regency milk jug pink', 'regency tea plate green'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
frozenset({'regency tea plate pink'}),"frozenset({'regency sugar bowl green', 'regency tea plate green'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'green regency teacup and saucer', 'regency tea plate green'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
frozenset({'regency tea plate pink'}),"frozenset({'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'green regency teacup and saucer', 'regency tea plate green'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
frozenset({'regency tea plate pink'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.05791505791505792,0.05019305019305019,0.65,11.223333333333333,0.045720844948644174,2.6916712630998347
frozenset({'regency tea plate pink'}),"frozenset({'regency tea plate roses', 'regency sugar bowl green'})",0.07722007722007722,0.06177606177606178,0.05019305019305019,0.65,10.521875,0.04542269793235044,2.6806398234969664
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})","frozenset({'regency milk jug pink', 'green regency teacup and saucer'})",0.07722007722007722,0.06177606177606178,0.05019305019305019,0.65,10.521875,0.04542269793235044,2.6806398234969664
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'regency tea plate pink', 'roses regency teacup and saucer'})",0.07722007722007722,0.06177606177606178,0.05019305019305019,0.65,10.521875,0.04542269793235044,2.6806398234969664
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'regency tea plate green', 'roses regency teacup and saucer'})",0.07722007722007722,0.06177606177606178,0.05019305019305019,0.65,10.521875,0.04542269793235044,2.6806398234969664
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'regency teapot roses', 'roses regency teacup and saucer'})",0.07722007722007722,0.06177606177606178,0.05019305019305019,0.65,10.521875,0.04542269793235044,2.6806398234969664
frozenset({'regency tea plate pink'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate roses', 'roses regency teacup and saucer'})",0.07722007722007722,0.06177606177606178,0.05019305019305019,0.65,10.521875,0.04542269793235044,2.6806398234969664
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'green regency teacup and saucer', 'regency sugar bowl green'})",0.07722007722007722,0.06563706563706563,0.05019305019305019,0.65,9.90294117647059,0.0451245509160567,2.6696083838940985
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency milk jug pink'})",0.07722007722007722,0.06563706563706563,0.05019305019305019,0.65,9.90294117647059,0.0451245509160567,2.6696083838940985
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'green regency teacup and saucer', 'regency sugar bowl green'})",0.07722007722007722,0.06563706563706563,0.05019305019305019,0.65,9.90294117647059,0.0451245509160567,2.6696083838940985
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'green regency teacup and saucer', 'regency sugar bowl green', 'roses regency teacup and saucer'})",0.07722007722007722,0.06563706563706563,0.05019305019305019,0.65,9.90294117647059,0.0451245509160567,2.6696083838940985
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'regency tea plate pink', 'regency tea plate green'})",0.07722007722007722,0.0694980694980695,0.05019305019305019,0.65,9.352777777777778,0.04482640389976297,2.65857694429123
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'regency tea plate roses', 'roses regency teacup and saucer'})",0.07722007722007722,0.0694980694980695,0.05019305019305019,0.65,9.352777777777778,0.04482640389976297,2.65857694429123
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'regency milk jug pink', 'roses regency teacup and saucer'})",0.07722007722007722,0.0694980694980695,0.05019305019305019,0.65,9.352777777777778,0.04482640389976297,2.65857694429123
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})","frozenset({'regency cakestand 3 tier', 'regency tea plate green'})",0.07722007722007722,0.0694980694980695,0.05019305019305019,0.65,9.352777777777778,0.04482640389976297,2.65857694429123
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency tea plate pink', 'regency tea plate green'})",0.07722007722007722,0.0694980694980695,0.05019305019305019,0.65,9.352777777777778,0.04482640389976297,2.65857694429123
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})","frozenset({'regency tea plate roses', 'regency tea plate green'})",0.07722007722007722,0.07335907335907337,0.05019305019305019,0.65,8.860526315789473,0.04452825688346924,2.6475455046883623
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'regency tea plate roses', 'regency tea plate green'})",0.07722007722007722,0.07335907335907337,0.05019305019305019,0.65,8.860526315789473,0.04452825688346924,2.6475455046883623
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})","frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'green regency teacup and saucer'})",0.07722007722007722,0.07335907335907337,0.05019305019305019,0.65,8.860526315789473,0.04452825688346924,2.6475455046883623
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})","frozenset({'regency tea plate roses', 'regency tea plate green'})",0.07722007722007722,0.07335907335907337,0.05019305019305019,0.65,8.860526315789473,0.04452825688346924,2.6475455046883623
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",frozenset({'regency tea plate pink'}),0.07722007722007722,0.07722007722007722,0.05019305019305019,0.65,8.4175,0.0442301098671755,2.636514065085494
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",0.07722007722007722,0.07722007722007722,0.05019305019305019,0.65,8.4175,0.0442301098671755,2.636514065085494
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate pink'}),0.07722007722007722,0.07722007722007722,0.05019305019305019,0.65,8.4175,0.0442301098671755,2.636514065085494
frozenset({'regency tea plate pink'}),"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",0.07722007722007722,0.07722007722007722,0.05019305019305019,0.65,8.4175,0.0442301098671755,2.636514065085494
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})",frozenset({'regency tea plate pink'}),0.07722007722007722,0.07722007722007722,0.05019305019305019,0.65,8.4175,0.0442301098671755,2.636514065085494
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})",0.07722007722007722,0.07722007722007722,0.05019305019305019,0.65,8.4175,0.0442301098671755,2.636514065085494
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate green'}),0.07722007722007722,0.08108108108108109,0.05019305019305019,0.65,8.016666666666666,0.043931962850881766,2.6254826254826256
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier'})",frozenset({'regency tea plate roses'}),0.07722007722007722,0.09266409266409266,0.05019305019305019,0.65,7.014583333333334,0.043037521802000565,2.592388306674021
"frozenset({'regency sugar bowl green', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.07722007722007722,0.09266409266409266,0.05019305019305019,0.65,7.014583333333334,0.043037521802000565,2.592388306674021
"frozenset({'pink regency teacup and saucer', 'regency cakestand 3 tier', 'roses regency teacup and saucer'})",frozenset({'regency tea plate roses'}),0.07722007722007722,0.09266409266409266,0.05019305019305019,0.65,7.014583333333334,0.043037521802000565,2.592388306674021
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.07722007722007722,0.09652509652509653,0.05019305019305019,0.65,6.734,0.04273937478570683,2.581356867071153
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.07722007722007722,0.09652509652509653,0.05019305019305019,0.65,6.734,0.04273937478570683,2.581356867071153
frozenset({'regency tea plate pink'}),"frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer'})",0.07722007722007722,0.10038610038610038,0.05019305019305019,0.65,6.4750000000000005,0.042441227769413094,2.5703254274682847
"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})","frozenset({'pink regency teacup and saucer', 'green regency teacup and saucer'})",0.07722007722007722,0.10038610038610038,0.05019305019305019,0.65,6.4750000000000005,0.042441227769413094,2.5703254274682847
frozenset({'regency tea plate pink'}),"frozenset({'green regency teacup and saucer', 'roses regency teacup and saucer'})",0.07722007722007722,0.11969111969111969,0.05019305019305019,0.65,5.430645161290323,0.04095049268794442,2.515168229453944
frozenset({'regency tea plate pink'}),frozenset({'green regency teacup and saucer'}),0.07722007722007722,0.13127413127413126,0.05019305019305019,0.65,4.951470588235295,0.04005605163906322,2.4820739106453393
"frozenset({'pink regency teacup and saucer', 'roses regency teacup and saucer'})",frozenset({'regency sugar bowl green'}),0.10424710424710425,0.09266409266409266,0.06563706563706563,0.6296296296296295,6.794753086419752,0.05597710230914864,2.4498069498069492
frozenset({'regency sugar bowl green'}),"frozenset({'regency teapot roses', 'roses regency teacup and saucer'})",0.09266409266409266,0.06177606177606178,0.05791505791505792,0.6250000000000001,10.117187500000002,0.052190635202218214,2.5019305019305027
frozenset({'regency tea plate roses'}),"frozenset({'regency tea plate green', 'roses regency teacup and saucer'})",0.09266409266409266,0.06177606177606178,0.05791505791505792,0.6250000000000001,10.117187500000002,0.052190635202218214,2.5019305019305027
frozenset({'regency tea plate roses'}),"frozenset({'regency cakestand 3 tier', 'regency tea plate green', 'roses regency teacup and saucer'})",0.09266409266409266,0.06177606177606178,0.05791505791505792,0.6250000000000001,10.117187500000002,0.052190635202218214,2.5019305019305027
frozenset({'regency sugar bowl green'}),"frozenset({'regency cakestand 3 tier', 'regency milk jug pink'})",0.09266409266409266,0.06563706563706563,0.05791505791505792,0.6250000000000001,9.522058823529415,0.05183285878266573,2.4916344916344926
frozenset({'regency milk jug pink'}),frozenset({'regency tea plate pink'}),0.09266409266409266,0.07722007722007722,0.05791505791505792,0.6250000000000001,8.093750000000002,0.05075952952400829,2.4607464607464618
frozenset({'regency sugar bowl green'}),frozenset({'regency tea plate pink'}),0.09266409266409266,0.07722007722007722,0.05791505791505792,0.6250000000000001,8.093750000000002,0.05075952952400829,2.4607464607464618
frozenset({'regency milk jug pink'}),"frozenset({'regency cakestand 3 tier', 'regency sugar bowl green'})",0.09266409266409266,0.07722007722007722,0.05791505791505792,0.6250000000000001,8.093750000000002,0.05075952952400829,2.4607464607464618
frozenset({'regency milk jug pink'}),frozenset({'regency tea plate green'}),0.09266409266409266,0.08108108108108109,0.05791505791505792,0.6250000000000001,7.708333333333334,0.05040175310445581,2.450450450450451
